	Subject	CRN	Subject Abbr	Course Number	Section	Campus	Credit Hours	Title	Days	Time	Section Capacity	Section Actual	Section Remaining	Waitlist Capacity	Waitlist Actual	Waitlist Remaining	Instructor(s)	Date	Location	Attributes
1812	Music	24503	MUS	3320	01	C	2.000	Piano Pedagogy	M	12:00 pm-01:50 pm	10	3	7	0	0	0	Lynn Worcester  Jones	01/10-05/03	FACT 212	Upper Division Credit
1813	Music	20940	MUS	3360	0	C	2.000	Choral Methods	MW	10:00 am-10:50 am	10	6	4	0	0	0	Alison Elizabeth  Allerton	01/10-05/03	FACT 212	Beyond the Classroom and Upper Division Credit
1814	Music	24238	MUS	3410	0	C	3.000	The Entrepreneurial Musician	WF	03:25 pm-04:40 pm	20	10	10	0	0	0	Jocelyn B  Sanders	01/10-05/03	FACT 218	Upper Division Credit
1815	Music	24239	MUS	3531R	0	C	1.000	Violin Instruction	N/A	TBD	2	1	1	0	0	0	Joshua Luke  Holritz	01/10-05/03	TBD	Music Fee Hourly and Repeatable Course and Upper Division Credit
1816	Music	24240	MUS	3550R	0	C	1.000	Voice Instruction	N/A	TBD	5	3	2	0	0	0	Perry   Ward	01/10-05/03	TBD	Music Fee Hourly and Repeatable Course and Upper Division Credit
1817	Music	22035	MUS	3550R	01	C	1.000	Voice Instruction	N/A	TBD	5	2	3	0	0	0	Rebecca Tate  St Goar	01/10-05/03	TBD	Music Fee Hourly and Potential Test Proctoring Fee and Repeatable Course and Upper Division Credit
1818	Music	24241	MUS	3593R	0	C	1.000	Trombone Instruction	N/A	TBD	3	1	2	0	0	0	Richard James  Stichler	01/10-05/03	TBD	Music Fee Hourly and Repeatable Course and Upper Division Credit
1819	Music	22039	MUS	3595R	0	C	1.000	Tuba Instruction	N/A	TBD	5	1	4	0	0	0	Kenyon D  Wilson	01/10-05/03	TBD	Music Fee Hourly and Repeatable Course and Upper Division Credit
1820	Music	24618	MUS	3610R	01	C	1.000	Percussion Instruction	N/A	TBD	5	1	4	0	0	0	Monte C  Coulter	01/10-05/03	TBD	Music Fee Hourly and Repeatable Course and Upper Division Credit
1821	Music	22626	MUS	3830R	0	C	1.000	Music Therapy Practicum	N/A	TBD	10	9	1	0	0	0	Katherine Goforth  Elverd	01/10-05/03	TBD	Beyond the Classroom and Repeatable Course and Upper Division Credit
1822	Music	23165	MUS	3920	0	C	0.000	Junior Recital	N/A	TBD	5	0	5	0	0	0	Perry   Ward	03/01-04/25	TBD	Upper Division Credit
1823	Music	24584	MUS	3930	01	C	1.000	Music Practicum	N/A	TBD	5	2	3	0	0	0	Stuart M  Benkert	01/10-05/03	TBD	Upper Division Credit
1824	Music	21653	MUS	4000R	0	C	0.000	Seminar	R	02:00 pm-02:50 pm	35	7	28	0	0	0	Kenyon D  Wilson	01/10-05/03	FACT 104	Repeatable Course and Upper Division Credit
1825	Music	24570	MUS	4010R	01	C	1.000-4.000	Composition II	N/A	TBD	1	1	0	0	0	0	Jonathan B  McNair	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1826	Music	23476	MUS	4210	0	C	3.000	Psychology of Music	TR	10:50 am-12:05 pm	15	10	5	0	0	0	Stuart M  Benkert	01/10-05/03	FACT 212	Upper Division Credit
1827	Music	23477	MUS	4830	0	C	6.000	Music Therapy Internship	N/A	TBD	5	1	4	0	0	0	Katherine Goforth  Elverd	01/10-05/03	TBD	Upper Division Credit
1828	Music	21116	MUS	4920	01	C	0.000	Senior Recital	N/A	TBD	2	1	1	0	0	0	Lynn Worcester  Jones	01/10-05/03	TBD	Upper Division Credit
1829	Music	21663	MUS	4930	0	C	3.000	Music Internship	N/A	TBD	3	2	1	0	0	0	Stuart M  Benkert	01/10-05/03	TBD	Upper Division Credit
1830	Music	24632	MUS	4995R	01	C	1.000-9.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Alison Elizabeth  Allerton	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1831	Music	23714	MUS	4998R	01	C	3.000	Individual Studies	N/A	TBD	0	2	-2	0	0	0	Stuart M  Benkert	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1832	Music	24619	MUS	4998R	02	C	2.000	Individual Studies: Music Production Case Study	N/A	TBD	0	1	-1	0	0	0	Stuart M  Benkert	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1833	Music	24813	MUS	4998R	04	C	3.000	Individual Studies: Using Digital Technology to Create a Music Instructional Video	N/A	TBD	0	1	-1	0	0	0	Jonathan B  McNair	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
1834	Music Performance	24243	MUSP	2511R	0	C	2.000	Piano Instruction	N/A	TBD	3	2	1	0	0	0	Lynn Worcester  Jones	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1835	Music Performance	24244	MUSP	2550R	0	C	2.000	Voice Instruction	N/A	TBD	3	1	2	0	0	0	Perry   Ward	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1836	Music Performance	24638	MUSP	2550R	01	C	2.000	Voice Instruction	N/A	TBD	5	1	4	0	0	0	Rebecca Tate  St Goar	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1837	Music Performance	23480	MUSP	2591R	0	C	2.000	Trumpet Instruction	N/A	TBD	5	1	4	0	0	0	Erika   Schafer	01/10-05/03	TBD	Lower Division Credit and Music Fee Hourly and Repeatable Course
1838	Music Performance	21655	MUSP	4511R	0	C	2.000	Piano Instruction	N/A	TBD	3	1	2	0	0	0	Lynn Worcester  Jones	01/10-05/03	TBD	Music Fee Hourly and Repeatable Course and Upper Division Credit
1839	Music Performance	24585	MUSP	4550R	01	C	2.000	Voice Instruction	N/A	TBD	3	1	2	0	0	0	Perry   Ward	01/10-05/03	TBD	Music Fee Hourly and Repeatable Course and Upper Division Credit
1840	Nursing	20267	NURS	2110	0	C	3.000	Introduction to Conceptual Thinking	W	01:00 pm-03:30 pm	40	39	1	0	0	0	Cherry A  Guinn	01/10-05/03	METR 231	Lower Division Credit and Nursing Differential CourseFee
1841	Nursing	20805	NURS	2110	01	D	3.000	Introduction to Conceptual Thinking	N/A	TBD	60	10	50	0	0	0	Robyn Bible  Tobias, Susan C  Davidson 	01/10-02/28	XX INTERNET	Lower Division Credit and Nursing Differential CourseFee and Potential Test Proctoring Fee
1842	Nursing	20695	NURS	2120	0	D	3.000	Health Assessment	N/A	TBD	60	15	45	0	0	0	Robyn Bible  Tobias, Susan C  Davidson 	01/10-02/28	XX INTERNET	Lower Division Credit and Nursing Differential CourseFee and Potential Test Proctoring Fee
1843	Nursing	20268	NURS	2120	01	C	3.000	Health Assessment	W	09:00 am-11:30 am	50	39	11	0	0	0	Natalie Center  Owsley, Kelli   Hand 	01/10-05/03	METR 121	Lower Division Credit and Nursing Differential CourseFee
1844	Nursing	20679	NURS	2150	0	C	7.000	Nursing Systems I: Foundations of Nursing Practice	R	09:00 am-11:30 am	40	40	0	0	0	0	Kelli   Hand, Logan M  Moulton , Tessa   Mullinax-Baker , Rosebelle T  Peters , Victoria R  Schaaf , April M  Summers , Anna Elizabeth  Turner 	01/10-05/03	METR 226	Lower Division Credit and Nursing Differential CourseFee
1845	Nursing	20266	NURS	2260	0	D	3.000	Pathophysiology	N/A	TBD	75	19	56	0	0	0	Paula Jo   Peters, Angela D  Collier 	01/10-05/03	XX INTERNET	Lower Division Credit and Nursing Differential CourseFee and Potential Test Proctoring Fee
1846	Nursing	20806	NURS	2260	02	D	3.000	Pathophysiology	N/A	TBD	0	4	-4	0	0	0	Robyn Bible  Tobias, Susan C  Davidson 	03/01-04/25	XX INTERNET	Lower Division Credit and Nursing Differential CourseFee and Potential Test Proctoring Fee
1847	Nursing	21968	NURS	2300	0	D	3.000	Introduction to Forensic Nursing	N/A	TBD	25	1	24	0	0	0	Priscilla Marie  Simms-Roberson	01/10-05/03	XX INTERNET	Beyond the Classroom and Lower Division Credit and Nursing Differential CourseFee and Potential Test Proctoring Fee
1848	Nursing	20680	NURS	3250	0	C	8.000	Nursing Systems II: Care of the Adult with Chronic Health Deviations	M	09:00 am-12:30 pm	45	38	7	0	0	0	Connie Jo  Uffalussy, Kristen Anne  Carroll , Bronte Elizabeth  Naples , Rosebelle T  Peters , Rachel E  Thomas , Anna Elizabeth  Turner 	01/10-05/03	METR 231	Nursing Differential CourseFee and Upper Division Credit
1849	Nursing	20681	NURS	3260	0	C	4.000	Nursing Systems III: Care of the Patient with Mental Health Needs	T	08:30 am-11:00 am	45	38	7	0	0	0	Jason Paul  Peter	01/10-05/03	METR 231	Nursing Differential CourseFee and Upper Division Credit
1850	Nursing	21163	NURS	3270	0	C	1.000	Nursing Agency III: Pharmacology	M	01:00 pm-01:50 pm	40	38	2	0	0	0	Paula Jo   Peters	01/10-05/03	METR 231	Nursing Differential CourseFee and Upper Division Credit
1851	Nursing	20274	NURS	3310	0	C	3.000	Individual in Professional Practice	M	01:00 pm-03:30 pm	40	32	8	0	0	0	Cherry A  Guinn	01/10-05/03	METR 230	Nursing Differential CourseFee and Upper Division Credit
1852	Nursing	20447	NURS	3310	01	D	3.000	Individual in Professional Practice	N/A	TBD	60	25	35	0	0	0	Susan C  Davidson, Robyn Bible  Tobias 	03/01-04/25	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Upper Division Credit
1853	Nursing	20682	NURS	3350	0	C	5.000	Nursing Systems IV: Care of the Childbearing Family	T	09:00 am-11:30 am	45	32	13	0	0	0	Angela D  Collier, Gina Hatfield  Bradley , April M  Summers , Cristin   Williams 	01/10-05/03	METR 230	Beyond the Classroom and Nursing Differential CourseFee and Upper Division Credit
1854	Nursing	20683	NURS	3360	0	C	5.000	Nursing Systems V: Care of the Family: Childrearing	M	09:00 am-11:30 am	45	32	13	0	0	0	Marissa Anne  Bunch, Natalie G  Ling , April M  Summers 	01/10-05/03	METR 230	Beyond the Classroom and Nursing Differential CourseFee and Upper Division Credit
1855	Nursing	23493	NURS	3500	0	D	3.000	The Process of Aging	N/A	TBD	25	12	13	0	0	0	Kristina   Wick	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Upper Division Credit
1856	Nursing	20275	NURS	4410	0	C	3.000	Nursing Agency V: Research	W	01:00 pm-03:30 pm	45	34	11	0	0	0	Stephanie Brooke  Epperson	01/10-05/03	METR 230	Nursing Differential CourseFee and Upper Division Credit
1857	Nursing	20276	NURS	4420	0	C	3.000	Nursing Agency VI: Professional Nursing in the Health Care System	W	09:00 am-11:30 am	45	34	11	0	0	0	Laurel   Rhyne, Connie Jo  Uffalussy 	01/10-05/03	METR 230	Nursing Differential CourseFee and Upper Division Credit
1858	Nursing	20831	NURS	4420	01	D	3.000	Nursing Agency VI: Professional Nursing in the Health Care System	N/A	TBD	60	14	46	0	0	0	Susan C  Davidson	01/10-02/28	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Upper Division Credit
1859	Nursing	20684	NURS	4450	0	C	7.000	Nursing Systems VI: Care of the Adult with Acute Health Deviations	T	09:00 am-11:30 am	45	35	10	0	0	0	Laurel   Rhyne, Kristen Anne  Carroll , Taylor R  Corsaro , Bronte Elizabeth  Naples , Paula Jo   Peters , Rosebelle T  Peters 	01/10-05/03	METR 226	Nursing Differential CourseFee and Upper Division Credit
1860	Nursing	20690	NURS	4560	0	C	2.000	Nursing Agency VIII: Pharmacology (Advanced)	R	12:00 pm-01:40 pm	45	39	6	0	0	0	Paula Jo   Peters	01/10-05/03	METR 231	Nursing Differential CourseFee and Upper Division Credit
1861	Nursing	20737	NURS	4570	0	C	2.000	Nursing Practicum V	N/A	TBD	45	38	7	0	0	0	Tessa   Mullinax-Baker, Stephanie Brooke  Epperson 	01/10-05/03	TBD	Nursing Differential CourseFee and Upper Division Credit
1862	Nursing	21309	NURS	4800	0	C	6.000	Nurs Systems VII: Concepts of Community Health	R	01:50 pm-04:20 pm	45	38	7	0	0	0	Latisha Latrice  Toney, Gina Hatfield  Bradley 	01/10-05/03	METR 231	Nursing Differential CourseFee and Upper Division Credit
1863	Nursing	21164	NURS	4850	0	D	3.000	Nursing Agency VII: Culminating Senior Experience	N/A	TBD	40	38	2	0	0	0	Cherry A  Guinn	01/10-05/03	XX HYBRID	Nursing Differential CourseFee and Potential Test Proctoring Fee and Upper Division Credit
1864	Nursing	21165	NURS	4850	01	D	3.000	Nursing Agency VII: Culminating Senior Experience	N/A	TBD	40	17	23	0	0	0	Susan C  Davidson	03/01-04/25	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Upper Division Credit
1865	Nursing	24714	NURS	4995R	01	C	1.000-3.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Laurel   Rhyne	01/10-02/28	TBD	Nursing Differential CourseFee and Repeatable Course and Upper Division Credit
1866	Nursing	24715	NURS	4995R	02	C	1.000-3.000	Departmental Thesis	N/A	TBD	0	1	-1	0	0	0	Laurel   Rhyne	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course and Upper Division Credit
1867	Nursing	20698	NURS	5040	01	C	3.000	Advanced Pathophysiology	R	03:30 pm-06:00 pm	30	26	4	0	0	0	Laura Ann  Tyndall, Thomas A  Diller , Edgar Scott  Monterde 	01/10-05/03	METR 226	Nursing Differential CourseFee and Repeatable Course
1868	Nursing	20738	NURS	5160	0	D	3.000	Diversity and Ethical Issues in Advanced Practice	N/A	TBD	50	23	27	0	0	0	Priscilla Marie  Simms-Roberson	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1869	Nursing	20699	NURS	5410	0	C	2.000	Professional Aspects of Nurse Anesthesia Practice	T	03:30 pm-05:10 pm	30	23	7	0	0	0	Laura Ann  Tyndall, Edgar Scott  Monterde , Rachel Parsons  Nall 	01/10-05/03	METR 226	Nursing Differential CourseFee and Repeatable Course
1870	Nursing	20700	NURS	5460	01	C	2.000	Principles of Advanced Nurse Anesthesia Practice - Basic	M	03:30 pm-05:10 pm	30	27	3	0	0	0	Linda C  Hill, Joseph   Shields , Bryan William  Tanner , Alfred Morris  Vail 	01/10-05/03	METR 226	Nursing Differential CourseFee and Repeatable Course
1871	Nursing	20556	NURS	5520	0	C	3.000	Primary Care of Children	R	01:00 pm-03:30 pm	30	16	14	0	0	0	Marissa Anne  Bunch	01/10-05/03	DAVP 305	Nursing Differential CourseFee and Repeatable Course
1872	Nursing	20557	NURS	5530	0	C	2.000	Primary Care of Children Practicum	N/A	TBD	30	16	14	0	0	0	Amber E  Roache, Natalie Center  Owsley , Christine B  Smith 	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course
1873	Nursing	20277	NURS	5590	0	C	1.000-8.000	Family Nurse Practitioner Practicum	W	09:00 am-11:30 am	20	15	5	0	0	0	Amber E  Roache, Leslie Michelle  Moro 	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course
1874	Nursing	20701	NURS	5620	0	C	6.000	Clinical Nurse Anesthesia Practicum II	N/A	TBD	30	26	4	0	0	0	Linda C  Hill, Kyle Jackson  Crawford , Jameson B  Greiner , Nicholas E  Lambert , Jeffrey Robert  Tieder 	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course
1875	Nursing	20702	NURS	5660	0	C	8.000	Clinical Nurse Anesthesia Practicum VI	N/A	TBD	30	23	7	0	0	0	Linda C  Hill, Donald Ross  Carter , Brian Bobby  Estes , Kathy Guinn  Lambert 	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course
1876	Nursing	21038	NURS	5710	0	D	3.000	Acute Diagnostic Reasoning	N/A	TBD	25	15	10	0	0	0	Christi D  Denton	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1877	Nursing	21374	NURS	5760	0	C	6.000	Adult Gerontology Acute Care Nurse Practitioner Practicum	N/A	TBD	25	10	15	0	0	0	Christi D  Denton, Donita Renee  Blanken-Little 	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course
1878	Nursing	21308	NURS	5770	0	D	3.000	Introduction to Social Gerontology and the Aging Experience	N/A	TBD	15	15	0	0	0	0	Kristina   Wick	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1879	Nursing	20278	NURS	5800	0	C	3.000	Advanced Pharmacology	R	09:00 am-11:30 am	30	23	7	0	0	0	Priscilla Marie  Simms-Roberson	01/10-05/03	DAVP 305	Nursing Differential CourseFee and Repeatable Course
1880	Nursing	21107	NURS	5997R	0	C	1.000-9.000	Individual Studies	N/A	TBD	0	8	-8	0	0	0	Jenny Melissa  Holcombe	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course
1881	Nursing	24245	NURS	7000	0	D	3.000	Philosophic Underpinnings for Nursing Practice	N/A	TBD	50	25	25	0	0	0	Susan M  Thul	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1882	Nursing	20607	NURS	7010	0	D	3.000	Evidence-Based Practice and Nursing Systems	N/A	TBD	20	12	8	0	0	0	Susan M  Thul, Sarah Elizabeth  Treat 	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1883	Nursing	20490	NURS	7030	0	D	3.000	Meeting Population Demands through Biostatistics	N/A	TBD	50	26	24	0	0	0	Jenny Melissa  Holcombe	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1884	Nursing	24428	NURS	7030	01	D	3.000	Meeting Population Demands through Biostatistics	N/A	TBD	30	12	18	0	0	0	Jenny Melissa  Holcombe	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1885	Nursing	24246	NURS	7040	0	D	3.000	Technology and Transformation of Health Care	N/A	TBD	50	25	25	0	0	0	Karen Lynn Wukits  Frank	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1886	Nursing	20507	NURS	7060	0	D	3.000	Health Care Policy and Economics	N/A	TBD	25	12	13	0	0	0	Sarah Elizabeth  Treat, Bernadette   Deprez 	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1887	Nursing	21670	NURS	7070	01	D	3.000	Translational Evidence-Based Residency I	N/A	TBD	20	2	18	0	0	0	Bernadette   Deprez	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1888	Nursing	21671	NURS	7070	02	D	3.000	Translational Evidence-Based Residency I	N/A	TBD	20	5	15	0	0	0	Susan M  Thul	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1889	Nursing	24429	NURS	7090R	0	C	1.000-6.000	Translational Project	N/A	TBD	20	2	18	0	0	0	Susan M  Thul	01/10-05/03	TBD	Nursing Differential CourseFee and Repeatable Course
1890	Nursing	23644	NURS	7090R	01	D	1.000-6.000	Translational Project	N/A	TBD	0	1	-1	0	0	0	Bernadette   Deprez	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1891	Nursing	20811	NURS	7091	0	D	1.000	Translational Project I	N/A	TBD	25	1	24	0	0	0	Susan M  Thul	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee
1892	Nursing	21672	NURS	7091	01	D	1.000	Translational Project I	N/A	TBD	25	5	20	0	0	0	Bernadette   Deprez	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee
1893	Nursing	21673	NURS	7091	02	D	1.000	Translational Project I	N/A	TBD	25	6	19	0	0	0	Sarah Elizabeth  Treat	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee
1894	Nursing	24322	NURS	7140	0	D	3.000	Research Methods for Evidence-Based Practice	N/A	TBD	50	25	25	0	0	0	Leslie Michelle  Moro	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1895	Nursing	21957	NURS	7300	0	D	3.000	Essentials of Health Care Administration	N/A	TBD	25	9	16	0	0	0	Bernadette   Deprez	01/10-05/03	XX INTERNET	Nursing Differential CourseFee and Potential Test Proctoring Fee and Repeatable Course
1896	Nursing	24321	NURS	7640	0	C	3.000	DNP Physiology for Nurse Anesthesia I	W	03:30 pm-06:00 pm	50	25	25	0	0	0	Linda C  Hill	01/10-05/03	METR 226	Nursing Differential CourseFee and Repeatable Course
1897	Nutrition	20856	NUTR	1350	01	D	3.000	Nutrition	N/A	TBD	100	99	1	0	0	0	Charlene   Schmidt	01/10-05/03	XX INTERNET	Course Materials Charge and Lower Division Credit and Potential Test Proctoring Fee
1898	Nutrition	22629	NUTR	1350	02	D	3.000	Nutrition	N/A	TBD	25	25	0	0	0	0	Amanda Ochsenbein  Kirkpatrick	03/01-04/25	XX INTERNET	Course Materials Charge and Lower Division Credit and Potential Test Proctoring Fee
1899	Nutrition	24247	NUTR	3330	01	D	3.000	Food and Culture	N/A	TBD	65	65	0	0	0	0	Melissa Craig  Powell	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
1900	Nutrition	21956	NUTR	3340	01	D	3.000	Life Cycle Nutrition	N/A	TBD	75	75	0	0	0	0	Amir A Hadi   Alakaam	01/10-05/03	XX INTERNET	Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
1901	Nutrition	24708	NUTR	3340	02	D	3.000	Life Cycle Nutrition	N/A	TBD	25	25	0	0	0	0	Marleah Nicole  Payne	01/10-05/03	XX INTERNET	Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
1902	Nutrition	22630	NUTR	3360	01	D	3.000	Community Nutrition	N/A	TBD	40	34	6	0	0	0	Melissa Craig  Powell	01/10-05/03	XX INTERNET	Beyond the Classroom and Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
1903	Nutrition	20857	NUTR	3380	01	D	3.000	Sports Nutrition	N/A	TBD	90	90	0	0	0	0	Emily Smith  Maddux	01/10-05/03	XX INTERNET	Course Materials Charge and Potential Test Proctoring Fee and Upper Division Credit
1904	Nutrition	24531	NUTR	3400	01	D	3.000	Nutrition Education:  Principles and Practice	N/A	TBD	0	6	-6	0	0	0	Melissa Craig  Powell	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee
1905	Nutrition	23499	NUTR	4000	01	D	3.000	Trends in Nutrition	N/A	TBD	35	35	0	0	0	0	Emily Smith  Maddux	01/10-05/03	XX HYBRID	Potential Test Proctoring Fee
1906	Occupational Therapy	20779	OCTH	7122	01	C	5.000	Neuroscience	MWF	09:30 am-11:50 am	24	20	4	0	0	0	Jessica Wank  Hackathorne	01/10-05/03	MAPP 235	OT Differential Course Fee and Repeatable Course
1907	Occupational Therapy	20781	OCTH	7123	01	C	2.000	Physical Agents	MR	08:00 am-09:20 am	24	20	4	0	0	0	David F  Levine, Erin Pemberton  Melhorn 	01/10-05/03	MAPP 235	OT Differential Course Fee and Repeatable Course
1908	Occupational Therapy	20780	OCTH	7205	01	C	1.000	Research I in Occupational Therapy	R	10:00 am-11:50 am	24	20	4	0	0	0	Susan S  Mcdonald, Morgan Mathis  Gilley 	01/10-05/03	MAPP 304	OT Differential Course Fee and Repeatable Course
1909	Occupational Therapy	20784	OCTH	7206	01	C	2.000	Level 1 Fieldwork and Professional Practice I	T	08:00 am-11:50 am	24	20	4	0	0	0	Cindy Waybright  Poole, Brittany Danielle  Work 	01/10-05/03	MAPP 315	OT Differential Course Fee and Repeatable Course
1910	Occupational Therapy	20782	OCTH	7220	01	C	4.000	Occupational Therapy Models of Practice II-Adults	W	01:00 pm-03:50 pm	24	20	4	0	0	0	Brittany Danielle  Work, Cindy Waybright  Poole 	01/10-05/03	MAPP 311	OT Differential Course Fee and Repeatable Course
