Subject	CRN	Subject Abbr	Course Number	Section	Campus	Credit Hours	Title	Days	Time	Section Capacity	Section Actual	Section Remaining	Waitlist Capacity	Waitlist Actual	Waitlist Remaining	Instructor(s)	Date	Location	Attributes
Occupational Therapy	22074	OCTH	7505	03	C	1.000	Research III in Occupational Therapy	W	08:00 am-09:20 am	10	4	6	0	0	0	Erin Pemberton Melhorn	01/10-05/03	MAPP 311	OT Differential Course Fee and Repeatable Course
Occupational Therapy	22075	OCTH	7505	04	C	1.000	Research III in Occupational Therapy	M	02:00 pm-03:20 pm	10	4	6	0	0	0	Cindy Waybright Poole	01/10-05/03	MAPP 311	OT Differential Course Fee and Repeatable Course
Occupational Therapy	24248	OCTH	7505	05	C	1.000	Research III in Occupational Therapy	W	03:00 pm-04:20 pm	10	4	6	0	0	0	Brittany Danielle Work	01/10-05/03	MAPP 311	OT Differential Course Fee and Repeatable Course
Occupational Therapy	20845	OCTH	7506	0	C	2.000	Level I Fieldwork and Professional Practice III	M	01:00 pm-01:50 pm	23	23	0	0	0	0	Erin Pemberton Melhorn	01/10-05/03	MAPP 315	OT Differential Course Fee and Repeatable Course
Occupational Therapy	20846	OCTH	7510	0	C	4.000	Occupational Therapy Models of Practice X-Aging	TR	09:00 am-11:50 am	23	23	0	0	0	0	Erin Pemberton Melhorn	01/10-05/03	MAPP 311	OT Differential Course Fee and Repeatable Course
Occupational Therapy	20847	OCTH	7511	0	C	4.000	Occupational Therapy Models of Practice XI-Community	M	10:00 am-11:50 am	23	23	0	0	0	0	Elicia Cruz	01/10-05/03	MAPP 302	OT Differential Course Fee and Repeatable Course
Occupational Therapy	21041	OCTH	7801	01	C	11.000	OTD Doctoral Capstone	N/A	TBD	10	2	8	0	0	0	Susan S Mcdonald, Erin Pemberton  Melhorn 	01/10-05/03	TBD	OT Differential Course Fee and Repeatable Course
Occupational Therapy	21042	OCTH	7801	02	C	11.000	OTD Doctoral Capstone	N/A	TBD	5	5	0	0	0	0	Jessica Wank Hackathorne, Erin Pemberton  Melhorn 	01/10-05/03	TBD	OT Differential Course Fee and Repeatable Course
Occupational Therapy	21497	OCTH	7801	03	C	11.000	OTD Doctoral Capstone	N/A	TBD	10	5	5	0	0	0	Erin Pemberton Melhorn	01/10-05/03	TBD	OT Differential Course Fee and Repeatable Course
Occupational Therapy	21498	OCTH	7801	04	C	11.000	OTD Doctoral Capstone	N/A	TBD	5	5	0	0	0	0	Cindy Waybright Poole, Erin Pemberton  Melhorn 	01/10-05/03	TBD	OT Differential Course Fee and Repeatable Course
Occupational Therapy	24249	OCTH	7801	05	C	11.000	OTD Doctoral Capstone	N/A	TBD	5	4	1	0	0	0	Brittany Danielle Work, Erin Pemberton  Melhorn 	01/10-05/03	TBD	OT Differential Course Fee and Repeatable Course
Occupational Therapy	24250	OCTH	7801	06	C	11.000	OTD Doctoral Capstone	N/A	TBD	5	2	3	0	0	0	Morgan Mathis Gilley, Erin Pemberton  Melhorn 	01/10-05/03	TBD	OT Differential Course Fee and Repeatable Course
Occupational Therapy	21043	OCTH	7900	0	C	1.000	OTD Doctoral Capstone Defense	N/A	TBD	23	23	0	0	0	0	Susan S Mcdonald	01/10-05/03	TBD	OT Differential Course Fee and Repeatable Course
Philosophy	24509	PHIL	1110	01	D	3.000	Applied Critical Thinking	N/A	TBD	34	32	2	0	0	0	Lucy Christine Schultz	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	22633	PHIL	2010	0	C	3.000	Introduction to Philosophy	MWF	10:00 am-10:50 am	32	31	1	0	0	0	Brian C Ribeiro	01/10-05/03	BROK 403	Lower Division Credit and Thoughts, Values and Beliefs
Philosophy	22634	PHIL	2010	01	C	3.000	Introduction to Philosophy	MWF	12:00 pm-12:50 pm	32	32	0	0	0	0	Brian C Ribeiro	01/10-05/03	BROK 403	Lower Division Credit and Thoughts, Values and Beliefs
Philosophy	24676	PHIL	2010	02	D	3.000	Introduction to Philosophy	N/A	TBD	35	34	1	0	0	0	Sarah M Gorman	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	24721	PHIL	2010	03	D	3.000	Introduction to Philosophy	N/A	TBD	35	34	1	0	0	0	Robert Austin Kippes	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	24256	PHIL	2120	0	D	3.000	Introduction to Asian Philosophy	N/A	TBD	30	30	0	0	0	0	Ethan Alexander Mills	01/10-05/03	XX INTERNET	Lower Division Credit and Non-Western Cultures and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	24257	PHIL	2120	01	D	3.000	Introduction to Asian Philosophy	N/A	TBD	34	34	0	0	0	0	Ethan Alexander Mills	01/10-05/03	XX INTERNET	Lower Division Credit and Non-Western Cultures and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	24675	PHIL	2120	02	D	3.000	Introduction to Asian Philosophy	N/A	TBD	34	34	0	0	0	0	Robert Austin Kippes	01/10-05/03	XX INTERNET	Lower Division Credit and Non-Western Cultures and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	22641	PHIL	2210	0	D	3.000	Introduction to Ethics	N/A	TBD	30	30	0	0	0	0	Lucy Christine Schultz	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	24681	PHIL	2210	01	D	3.000	Introduction to Ethics	N/A	TBD	35	32	3	0	0	0	Sarah M Gorman	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Philosophy	21044	PHIL	2250	0	C	3.000	Biomedical Ethics	MWF	09:00 am-09:50 am	35	35	0	0	0	0	Dennis Plaisted	01/10-05/03	HOLT 124	Lower Division Credit and Thoughts, Values and Beliefs
Philosophy	23341	PHIL	2310	0	C	3.000	Existentialism	TR	01:40 pm-02:55 pm	34	34	0	0	0	0	Tamara L Welsh	01/10-05/03	LUPH 389	Lower Division Credit and Literature and Thoughts, Values and Beliefs
Philosophy	23342	PHIL	2310	01	C	3.000	Existentialism	TR	10:50 am-12:05 pm	30	29	1	0	0	0	Tamara L Welsh	01/10-05/03	LUPH 390	Lower Division Credit and Literature and Thoughts, Values and Beliefs
Philosophy	24251	PHIL	3110	0	C	3.000	Symbolic Logic	MWF	01:00 pm-01:50 pm	25	22	3	0	0	0	Dennis Plaisted	01/10-05/03	HOLT 124	Upper Division Credit
Philosophy	22637	PHIL	3360	0	C	3.000	Aesthetics	TR	01:40 pm-02:55 pm	12	9	3	0	0	0	Lucy Christine Schultz	01/10-05/03	LUPH 390	Upper Division Credit
Philosophy	24253	PHIL	3530	01	C	3.000	Modern European Philosophy	MWF	11:00 am-11:50 am	25	18	7	0	0	0	Brian C Ribeiro	01/10-05/03	BROK 403	Upper Division Credit
Philosophy	24254	PHIL	4300	0	C	3.000	Nietzsche, Marx, and Freud	TR	03:05 pm-04:20 pm	20	17	3	0	0	0	Tamara L Welsh	01/10-05/03	LUPH 392	Upper Division Credit
Philosophy	24255	PHIL	4920R	0	D	3.000	Topics in World Philosophy: Mesoamerican Philosophy	R	12:15 pm-01:30 pm	20	13	7	0	0	0	Ethan Alexander Mills	01/10-05/03	540MC 106	Potential Test Proctoring Fee and Repeatable Course
Physical Therapy	20688	PHYT	3020	0	D	2.000	Medical Terminology for Health Professionals	N/A	TBD	30	34	-4	0	0	0	Catherine Smith	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
Physical Therapy	20696	PHYT	3020	01	D	2.000	Medical Terminology for Health Professionals	N/A	TBD	30	30	0	0	0	0	Catherine Smith	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
Physical Therapy	20689	PHYT	3050	0	D	3.000	Ethics for Health Care Professionals	N/A	TBD	25	25	0	0	0	0	Catherine Smith	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
Physical Therapy	20706	PHYT	7070	0	C	3.000	Therapeutic Exercise	T	01:00 pm-03:20 pm	37	35	2	0	0	0	Frank Tudini, Elizabeth Ann  Myers 	01/10-05/03	MAPP 235	PT Differential Course Fee and Repeatable Course
Physical Therapy	20295	PHYT	7122	0	C	5.000	Neuroscience	MWF	09:30 am-11:50 am	37	35	2	0	0	0	Nancy L Fell, Jessica Wank  Hackathorne 	01/10-05/03	MAPP 235	PT Differential Course Fee and Repeatable Course
Physical Therapy	20296	PHYT	7123	0	C	2.000	Physical Agents	MR	08:00 am-09:20 am	37	35	2	0	0	0	David F Levine	01/10-05/03	MAPP 235	PT Differential Course Fee and Repeatable Course
Physical Therapy	20297	PHYT	7124	0	C	3.000	Pathology of Musculoskeletal System	WF	08:00 am-09:20 am	37	35	2	0	0	0	Max Jordon	01/10-05/03	MAPP 235	PT Differential Course Fee and Repeatable Course
Physical Therapy	20659	PHYT	7125	02	C	3.000	Physical Therapy Management of Musculosketetal Disorders of Lower Extremity	MW	01:00 pm-03:50 pm	37	34	3	0	0	0	Elizabeth Ann Myers, Frank   Tudini 	03/01-04/25	MAPP 235	PT Differential Course Fee and Repeatable Course
Physical Therapy	20298	PHYT	7126	02	C	3.000	Physical Therapy Management of Musculosketetal Disorders of Upper Extremity	MW	01:00 pm-03:50 pm	37	35	2	0	0	0	Max Jordon, Matthew T  Grubb 	01/10-02/28	MAPP 235	PT Differential Course Fee and Repeatable Course
Physical Therapy	24430	PHYT	7211	0	C	4.000	Physical Therapy Management of Cardiopulmonary Dysfunction	MR	09:30 am-11:50 am	33	33	0	0	0	0	June E Hanks	01/10-05/03	MAPP 302	PT Differential Course Fee and Repeatable Course
Physical Therapy	20299	PHYT	7221	0	C	2.000	Psychosocial Aspects of Disability	T	09:30 am-11:20 am	33	33	0	0	0	0	Carolyn Rhea Padalino	01/10-05/03	MAPP 302	PT Differential Course Fee and Repeatable Course
Physical Therapy	20697	PHYT	7223	0	C	4.000	Physical Therapy Management of Adults and Elders with Neurological Dysfunction II	MR	01:00 pm-03:50 pm	33	33	0	0	0	0	Derek Liuzzo, Stephanie J  Eton 	01/10-05/03	MAPP 303	PT Differential Course Fee and Repeatable Course
Physical Therapy	20305	PHYT	7224	0	C	4.000	Physical Therapy Management of Infants, Children and Adolescents with Neurological Dysfunction III	T	12:30 pm-03:50 pm	33	33	0	0	0	0	Ashley Schilling	01/10-05/03	MAPP 303	PT Differential Course Fee and Repeatable Course
Physical Therapy	20306	PHYT	7225	0	C	3.000	Physical Therapy Management of Medical/Surgical Conditions III	W	08:00 am-12:00 pm	33	33	0	0	0	0	June E Hanks, Stephanie J  Eton 	01/10-05/03	TBD	PT Differential Course Fee and Repeatable Course
Physical Therapy	20307	PHYT	7226	0	C	2.000	Research Investigation	WF	01:00 pm-02:50 pm	6	3	3	0	0	0	David F Levine	01/10-05/03	MAPP 302	PT Differential Course Fee and Repeatable Course
Physical Therapy	23354	PHYT	7226	01	C	2.000	Research Investigation	R	07:30 am-09:20 am	6	4	2	0	0	0	Frank Tudini	01/10-05/03	MAPP 302	PT Differential Course Fee and Repeatable Course
Physical Therapy	24489	PHYT	7226	02	C	2.000	Research Investigation	F	07:30 am-09:20 am	6	3	3	0	0	0	Matthew T Grubb	01/10-05/03	MAPP 309	PT Differential Course Fee and Repeatable Course
Physical Therapy	20308	PHYT	7226	03	C	2.000	Research Investigation	F	08:00 am-09:50 am	6	2	4	0	0	0	Elizabeth Ann Myers	01/10-05/03	MAPP 237	PT Differential Course Fee and Repeatable Course
Physical Therapy	22649	PHYT	7226	04	C	2.000	Research Investigation	M	04:00 pm-05:50 pm	6	4	2	0	0	0	Carolyn Rhea Padalino	01/10-05/03	MAPP 309	PT Differential Course Fee and Repeatable Course
Physical Therapy	20310	PHYT	7226	05	C	2.000	Research Investigation	W	01:00 pm-02:50 pm	6	2	4	0	0	0	Derek Liuzzo	01/10-05/03	MAPP 309	PT Differential Course Fee and Repeatable Course
Physical Therapy	20311	PHYT	7226	06	C	2.000	Research Investigation	W	01:00 pm-02:50 pm	6	3	3	0	0	0	June E Hanks	01/10-05/03	MAPP 237B	PT Differential Course Fee and Repeatable Course
Physical Therapy	20506	PHYT	7226	07	C	2.000	Research Investigation	R	07:30 am-09:20 am	6	3	3	0	0	0	Max Jordon, Matthew T  Grubb 	01/10-05/03	MAPP 237B	PT Differential Course Fee and Repeatable Course
Physical Therapy	23588	PHYT	7226	08	C	2.000	Research Investigation	W	01:00 pm-02:50 pm	6	3	3	0	0	0	Stephanie J Eton	01/10-05/03	MAPP 237	PT Differential Course Fee and Repeatable Course
Physical Therapy	24665	PHYT	7226	09	C	2.000	Research Investigation	F	08:00 am-09:50 am	3	3	0	0	0	0	David F Levine	01/10-05/03	MAPP 302	PT Differential Course Fee and Repeatable Course
Physical Therapy	24666	PHYT	7226	10	C	2.000	Research Investigation	M	07:30 am-09:20 am	3	3	0	0	0	0	Derek Liuzzo	01/10-05/03	MAPP 314	PT Differential Course Fee and Repeatable Course
Physical Therapy	23590	PHYT	7232	0	C	5.000	Clinical Education III	N/A	TBD	1	1	0	0	0	0	Carolyn Rhea Padalino	01/10-02/28	TBD	PT Differential Course Fee and Repeatable Course
Physical Therapy	20312	PHYT	7332	0	C	9.000	Clinical Education IV	MTWRF	08:00 am-05:00 pm	36	36	0	0	0	0	Carolyn Rhea Padalino	01/10-05/03	TBD	PT Differential Course Fee and Repeatable Course
Physical Therapy	20727	PHYT	7333	0	D	1.000	Licensure Preparation II	N/A	TBD	36	36	0	0	0	0	Matthew T Grubb	01/10-05/03	XX INTERNET	PT Differential Course Fee and Potential Test Proctoring Fee and Repeatable Course
Physics	20280	PHYS	1030	0	D	3.000	General Physics: Mechanics and Heat	TR	09:25 am-10:40 am	80	71	9	0	0	0	Tatiana Allen	01/10-05/03	XX INTERNET	Lower Division Credit and Natural Science Lecture and Potential Test Proctoring Fee and Natural Science Lab Course and Technical Elective CECS
Physics	20452	PHYS	1030L	0	C	1.000	General Physics Laboratory: Mechanics and Heat	M	01:00 pm-02:50 pm	20	20	0	0	0	0	David Hahn	01/10-05/03	GROT 216	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20453	PHYS	1030L	01	C	1.000	General Physics Laboratory: Mechanics and Heat	M	01:00 pm-02:50 pm	20	17	3	0	0	0	David Hahn	01/10-05/03	GROT 217	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20454	PHYS	1030L	02	C	1.000	General Physics Laboratory: Mechanics and Heat	M	03:00 pm-04:50 pm	20	17	3	0	0	0	Jeremy Fred Stewart	01/10-05/03	GROT 216	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20513	PHYS	1030L	03	C	1.000	General Physics Laboratory: Mechanics and Heat	M	03:00 pm-04:50 pm	20	14	6	0	0	0	Jeremy Fred Stewart	01/10-05/03	GROT 217	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20281	PHYS	1040	0	C	3.000	General Physics: Electromagnetism and Optics	TR	09:25 am-10:40 am	80	75	5	0	0	0	Joshua Brian Hamblen	01/10-05/03	GROT 131	Lower Division Credit and Natural Science Lecture and Natural Science Lab Course and Technical Elective CECS
Physics	20282	PHYS	1040	01	C	3.000	General Physics: Electromagnetism and Optics	TR	10:50 am-12:05 pm	40	38	2	0	0	0	Luis Enrique Sanchez Diaz	01/10-05/03	GROT 319	Lower Division Credit and Natural Science Lecture and Natural Science Lab Course and Technical Elective CECS
Physics	20283	PHYS	1040L	0	C	1.000	General Physics Laboratory: Electromagnetism and Optics	W	01:00 pm-02:50 pm	20	19	1	0	0	0	Joshua Brian Hamblen	01/10-05/03	GROT 216	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20284	PHYS	1040L	01	C	1.000	General Physics Laboratory: Electromagnetism and Optics	W	01:00 pm-02:50 pm	20	18	2	0	0	0	Joshua Brian Hamblen	01/10-05/03	GROT 217	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20285	PHYS	1040L	02	D	1.000	General Physics Laboratory: Electromagnetism and Optics	W	10:00 am-11:50 am	20	20	0	0	0	0	Tatiana Allen	01/10-05/03	XX INTERNET	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Potential Test Proctoring Fee and Natural Science Lab Course and Technical Elective CECS
Physics	20515	PHYS	1040L	03	D	1.000	General Physics Laboratory: Electromagnetism and Optics	W	10:00 am-11:50 am	20	17	3	0	0	0	Tatiana Allen	01/10-05/03	XX INTERNET	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Potential Test Proctoring Fee and Natural Science Lab Course and Technical Elective CECS
Physics	20516	PHYS	1040L	04	C	1.000	General Physics Laboratory: Electromagnetism and Optics	W	03:00 pm-04:50 pm	20	19	1	0	0	0	Jeremy Fred Stewart	01/10-05/03	GROT 217	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	24616	PHYS	1040L	05	C	1.000	General Physics Laboratory: Electromagnetism and Optics	W	03:00 pm-04:50 pm	20	19	1	0	0	0	Jeremy Fred Stewart	01/10-05/03	GROT 216	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20287	PHYS	2310	0	C	3.000	Principles of Physics: Electricity and Magnetism	TR	12:15 pm-01:30 pm	60	52	8	0	0	0	Ling-Jun Wang	01/10-05/03	GROT 131	Lower Division Credit and Natural Science Lecture and Natural Science Lab Course and Technical Elective CECS
Physics	20289	PHYS	2310L	0	C	1.000	Principles of Physics Laboratory: Electricity and Magnetism	T	01:40 pm-03:30 pm	20	19	1	0	0	0	Ling-Jun Wang	01/10-05/03	GROT 217	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20290	PHYS	2310L	01	C	1.000	Principles of Physics Laboratory: Electricity and Magnetism	T	01:40 pm-03:30 pm	20	19	1	0	0	0	Ling-Jun Wang	01/10-05/03	GROT 216	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20609	PHYS	2310L	02	C	1.000	Principles of Physics Laboratory: Electricity and Magnetism	T	03:40 pm-05:30 pm	20	16	4	0	0	0	Steven Jacob Kline	01/10-05/03	GROT 217	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course and Technical Elective CECS
Physics	20288	PHYS	2320	0	D	3.000	Principles of Physics: Optics and Modern Physics	TR	10:50 am-12:05 pm	20	8	12	0	0	0	Tatiana Allen	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
Physics	20291	PHYS	2320L	0	C	1.000	Principles Physics Laboratory: Optics and Modern Physics	M	11:00 am-12:50 pm	20	8	12	0	0	0	Jeremy Fred Stewart	01/10-05/03	GROT 214	Lab/Studio Fee and Lower Division Credit
Physics	24258	PHYS	3420	0	C	4.000	Electricity and Magnetism	TR	09:25 am-10:40 am	10	5	5	0	0	0	Ling-Jun Wang	01/10-05/03	GROT 319	Upper Division Credit
Physics	24259	PHYS	3420L	0	C	0.000	Electricity and Magnetism Laboratory	R	01:40 pm-03:30 pm	10	5	5	0	0	0	Ling-Jun Wang	01/10-05/03	GROT 213	Lab/Studio Fee and Upper Division Credit
Physics	22140	PHYS	4997R	01	C	1.000-9.000	Research	N/A	TBD	0	7	-7	0	0	0	Luis Enrique Sanchez Diaz	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
Physics	22043	PHYS	4997R	02	C	1.000-9.000	Research	N/A	TBD	0	2	-2	0	0	0	Joshua Brian Hamblen	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
Political Science & Public Svc	24434	PSPS	1010	0	D	3.000	American Politics	N/A	TBD	40	41	-1	0	0	0	Garrett Bouldin	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
Political Science & Public Svc	24431	PSPS	1010	01	C	3.000	American Politics	MWF	10:00 am-10:50 am	41	41	0	0	0	0	Garrett Bouldin	01/10-05/03	FLET 212	Lower Division Credit and Behavioral&Social Science
Political Science & Public Svc	21683	PSPS	1010	02	D	3.000	American Politics	N/A	TBD	40	40	0	0	0	0	Kody Wayne Cooper	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
Political Science & Public Svc	24694	PSPS	1010	03	D	3.000	American Politics	N/A	TBD	40	38	2	0	0	0	Leniece Titani Smith	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
Political Science & Public Svc	22767	PSPS	1010	04	C	3.000	American Politics	MWF	11:00 am-11:50 am	30	31	-1	0	0	0	Leniece Titani Smith	01/10-05/03	FLET 105	Lower Division Credit and Behavioral&Social Science
Political Science & Public Svc	21676	PSPS	1020	0	D	3.000	World Politics	N/A	TBD	81	80	1	0	0	0	Rita Boyajain Groh	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Behavioral&Social Science
Political Science & Public Svc	24270	PSPS	1040	0	D	3.000	Global Culture and Politics	N/A	TBD	50	49	1	0	0	0	Saeid Golkar	01/10-05/03	XX INTERNET	Lower Division Credit and Non-Western Cultures and Potential Test Proctoring Fee and Thoughts, Values and Beliefs
Political Science & Public Svc	21693	PSPS	1040	01	C	3.000	Global Culture and Politics	TR	09:25 am-10:40 am	40	37	3	0	0	0	Saeid Golkar	01/10-05/03	540MC 106	Lower Division Credit and Non-Western Cultures and Thoughts, Values and Beliefs
Political Science & Public Svc	24569	PSPS	1905R	01	C	1.000	Talking Across the Political Divide	N/A	TBD	20	4	16	0	0	0	Michelle D Deardorff	01/10-05/03	XX HYBRID	Repeatable Course
Political Science & Public Svc	24568	PSPS	1930R	01	D	1.000	Mock Trial Competition	N/A	TBD	0	14	-14	0	0	0	Michelle D Deardorff	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Repeatable Course
Political Science & Public Svc	23606	PSPS	2210	0	C	3.000	State and Local Government	TR	01:40 pm-02:55 pm	38	25	13	0	0	0	Christopher Johnson Acuff	01/10-05/03	EMCS 201	Lower Division Credit
